name,code,mm,dd,hh,cover,t2C,ustar,G-rh2m,L-rh,L-vpd,PARsun,PARshd,G45-O3,G3-O3,CO3ppb,CO3nmole,FstO3,fphen,f_L,f_T,f_D,fenv,gsto,fsun,gsun
CH02_Payerne,CF,8,1,5,0.0106,18.36,0.48,0.870,0.857,0.305,0.0,0.0,40.76,38.82,40.71,1.673E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,6,0.0106,18.75,1.06,0.865,0.855,0.316,264.8,17.8,27.74,30.37,27.40,1.125E+03,2.327E+02,888.00,0.15,1.00,1.00,137.34,0.467,0.796,2.397
CH02_Payerne,CF,8,1,7,0.0106,20.13,0.73,0.804,0.784,0.516,418.8,31.0,29.57,29.46,26.53,1.085E+03,1.247E+02,888.00,0.28,0.99,0.99,244.94,0.836,0.919,2.732
CH02_Payerne,CF,8,1,8,0.0106,21.50,0.89,0.744,0.714,0.744,489.7,38.3,28.24,29.43,26.44,1.077E+03,1.087E+02,888.00,0.36,0.96,0.91,283.66,0.973,0.947,2.531
CH02_Payerne,CF,8,1,9,0.0106,22.88,0.95,0.684,0.655,0.976,936.2,75.3,26.27,27.96,25.11,1.018E+03,7.711E+01,888.00,0.53,0.93,0.83,363.05,1.251,0.996,2.341
CH02_Payerne,CF,8,1,10,0.0106,23.12,1.02,0.683,0.653,0.998,973.1,79.2,24.37,26.46,23.76,9.633E+02,7.100E+01,888.00,0.57,0.92,0.82,379.88,1.310,0.997,2.303
CH02_Payerne,CF,8,1,11,0.0106,23.37,0.98,0.681,0.651,1.018,992.2,81.2,23.96,25.73,23.10,9.372E+02,6.568E+01,888.00,0.59,0.91,0.81,386.06,1.332,0.997,2.266
CH02_Payerne,CF,8,1,12,0.0106,23.62,1.07,0.680,0.653,1.026,1003.2,82.2,22.92,25.61,23.09,9.372E+02,6.702E+01,888.00,0.59,0.90,0.81,386.07,1.334,0.998,2.239
CH02_Payerne,CF,8,1,13,0.0106,24.36,1.01,0.598,0.562,1.356,998.7,81.7,24.54,26.92,24.31,9.831E+02,6.838E+01,888.00,0.59,0.88,0.69,316.96,1.098,0.998,1.857
CH02_Payerne,CF,8,1,14,0.0106,25.10,1.04,0.516,0.477,1.696,982.2,80.1,25.66,28.36,25.64,1.034E+03,7.422E+01,888.00,0.57,0.84,0.57,244.57,0.849,0.997,1.478
CH02_Payerne,CF,8,1,15,0.0106,25.85,0.87,0.435,0.399,2.041,949.1,76.6,27.58,27.93,25.01,1.005E+03,6.973E+01,888.00,0.54,0.81,0.45,173.41,0.604,0.997,1.111
CH02_Payerne,CF,8,1,16,0.0106,24.70,0.96,0.461,0.425,1.821,889.0,70.0,26.36,27.43,24.52,9.880E+02,7.996E+01,888.00,0.49,0.86,0.52,196.47,0.681,0.995,1.384
CH02_Payerne,CF,8,1,17,0.0106,23.56,0.91,0.487,0.455,1.608,777.3,58.3,25.35,26.04,23.29,9.412E+02,8.897E+01,888.00,0.41,0.90,0.60,196.81,0.680,0.991,1.652
CH02_Payerne,CF,8,1,18,0.0106,22.42,0.60,0.514,0.477,1.439,542.2,37.2,25.97,22.13,19.47,7.889E+02,9.007E+01,888.00,0.27,0.94,0.66,148.64,0.511,0.961,1.827
CH02_Payerne,CF,8,1,19,0.0106,21.23,0.69,0.572,0.536,1.185,27.0,1.6,24.21,21.27,20.75,8.444E+02,1.606E+02,888.00,0.01,0.97,0.75,7.88,0.027,0.150,0.332
CH02_Payerne,CF,8,1,20,0.0106,20.03,0.64,0.630,0.603,0.941,0.0,0.0,28.18,27.22,28.35,1.159E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,21,0.0106,18.84,0.51,0.688,0.673,0.718,0.0,0.0,28.40,27.05,28.38,1.165E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,22,0.0106,18.47,0.56,0.729,0.714,0.613,0.0,0.0,28.71,27.51,28.78,1.183E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,23,0.0106,18.10,0.53,0.770,0.757,0.509,0.0,0.0,29.30,27.98,29.32,1.207E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,0,0.0106,17.73,0.34,0.810,0.802,0.405,0.0,0.0,29.99,27.21,29.26,1.206E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,1,0.0106,17.31,0.40,0.820,0.810,0.379,0.0,0.0,30.38,27.94,29.87,1.232E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,2,0.0106,16.89,0.37,0.830,0.818,0.353,0.0,0.0,30.41,27.78,29.79,1.230E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,3,0.0106,16.48,0.36,0.839,0.827,0.326,0.0,0.0,29.81,27.73,29.42,1.216E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,4,0.0106,16.77,0.39,0.834,0.819,0.349,0.0,0.0,28.95,27.05,28.65,1.183E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,5,0.0106,17.07,0.37,0.828,0.811,0.371,0.0,0.0,28.63,26.69,28.29,1.169E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,6,0.0106,17.36,0.61,0.822,0.810,0.380,322.6,21.6,21.93,22.04,20.26,8.368E+02,1.245E+02,888.00,0.18,1.00,1.00,157.46,0.532,0.856,2.566
CH02_Payerne,CF,8,2,7,0.0106,18.49,0.51,0.767,0.746,0.546,515.6,38.1,22.86,22.26,20.46,8.422E+02,7.404E+01,888.00,0.32,1.00,0.98,275.20,0.934,0.955,2.828
CH02_Payerne,CF,8,2,8,0.0106,19.62,0.55,0.711,0.684,0.728,604.2,47.2,23.86,23.52,21.60,8.860E+02,6.511E+01,888.00,0.40,0.99,0.92,324.58,1.106,0.973,2.682
CH02_Payerne,CF,8,2,9,0.0106,20.74,0.66,0.656,0.633,0.910,695.5,55.9,24.11,24.40,22.29,9.115E+02,6.333E+01,888.00,0.47,0.98,0.85,348.35,1.192,0.985,2.491
CH02_Payerne,CF,8,2,10,0.0106,21.28,0.62,0.639,0.612,0.994,723.2,58.8,25.38,25.37,23.19,9.462E+02,5.939E+01,888.00,0.51,0.97,0.82,358.22,1.228,0.987,2.388
CH02_Payerne,CF,8,2,11,0.0106,21.82,0.64,0.621,0.591,1.083,737.6,60.3,25.97,26.10,23.86,9.710E+02,5.952E+01,888.00,0.53,0.96,0.79,353.74,1.215,0.988,2.273
CH02_Payerne,CF,8,2,12,0.0106,22.36,0.71,0.604,0.570,1.177,652.0,53.4,25.37,26.98,24.96,1.014E+03,6.531E+01,888.00,0.51,0.94,0.76,323.37,1.112,0.980,2.131
CH02_Payerne,CF,8,2,13,0.0106,22.83,0.71,0.590,0.555,1.255,649.1,53.1,25.45,27.08,25.06,1.016E+03,6.601E+01,888.00,0.51,0.93,0.73,303.92,1.047,0.980,2.025
CH02_Payerne,CF,8,2,14,0.0106,23.30,0.71,0.576,0.541,1.335,638.3,52.0,25.87,27.51,25.46,1.030E+03,6.910E+01,888.00,0.49,0.91,0.70,276.95,0.956,0.978,1.915
CH02_Payerne,CF,8,2,15,0.0106,23.78,0.63,0.562,0.528,1.412,746.3,60.2,27.07,26.61,24.18,9.764E+02,6.400E+01,888.00,0.49,0.90,0.67,262.79,0.908,0.989,1.828
CH02_Payerne,CF,8,2,16,0.0106,23.41,0.63,0.578,0.545,1.332,698.9,55.0,27.05,26.60,24.17,9.757E+02,7.129E+01,888.00,0.44,0.91,0.70,248.22,0.857,0.985,1.924
CH02_Payerne,CF,8,2,17,0.0106,23.04,0.63,0.594,0.562,1.253,610.4,45.7,26.47,26.02,23.66,9.548E+02,8.401E+01,888.00,0.36,0.92,0.73,213.42,0.736,0.974,2.004
CH02_Payerne,CF,8,2,18,0.0106,22.67,0.48,0.609,0.572,1.195,538.2,36.8,27.10,21.01,18.31,7.389E+02,7.846E+01,888.00,0.27,0.93,0.75,165.42,0.570,0.960,2.053
CH02_Payerne,CF,8,2,19,0.0106,21.59,0.45,0.650,0.618,0.998,20.6,1.2,26.61,20.73,20.02,8.102E+02,1.301E+02,888.00,0.01,0.96,0.82,6.38,0.022,0.116,0.279
CH02_Payerne,CF,8,2,20,0.0106,20.51,0.46,0.691,0.667,0.812,0.0,0.0,28.89,26.99,28.62,1.162E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,21,0.0106,19.43,0.65,0.731,0.716,0.648,0.0,0.0,28.61,27.64,28.79,1.172E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,22,0.0106,18.99,0.57,0.755,0.741,0.574,0.0,0.0,28.91,27.72,28.99,1.182E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,2,23,0.0106,18.54,0.60,0.778,0.767,0.502,0.0,0.0,29.89,28.76,30.02,1.227E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,0,0.0106,18.09,0.79,0.802,0.796,0.427,0.0,0.0,30.89,30.27,31.29,1.281E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,1,0.0106,18.20,0.71,0.837,0.834,0.350,0.0,0.0,31.33,30.55,31.66,1.294E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,2,0.0106,18.30,0.75,0.873,0.870,0.275,0.0,0.0,30.83,30.13,31.19,1.274E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,3,0.0106,18.41,0.61,0.909,0.909,0.194,0.0,0.0,29.83,28.85,30.03,1.225E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,4,0.0106,18.35,0.71,0.923,0.920,0.170,0.0,0.0,28.45,27.71,28.73,1.173E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,5,0.0106,18.28,0.65,0.937,0.933,0.143,0.0,0.0,27.48,26.65,27.70,1.132E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,6,0.0106,18.22,0.77,0.951,0.953,0.100,462.1,30.8,19.42,19.84,17.98,7.353E+02,1.082E+02,888.00,0.23,1.00,1.00,201.31,0.683,0.938,2.823
CH02_Payerne,CF,8,3,7,0.0106,18.73,0.72,0.899,0.889,0.243,743.8,54.9,18.00,18.10,16.38,6.695E+02,6.044E+01,888.00,0.38,1.00,1.00,340.96,1.158,0.988,2.977
CH02_Payerne,CF,8,3,8,0.0106,19.24,0.73,0.846,0.826,0.391,872.1,68.1,18.92,19.10,17.27,7.060E+02,5.275E+01,888.00,0.48,1.00,1.00,419.98,1.429,0.995,2.992
CH02_Payerne,CF,8,3,9,0.0106,19.74,0.83,0.794,0.772,0.530,940.7,75.5,20.34,22.17,20.36,8.322E+02,5.769E+01,888.00,0.53,0.99,0.99,463.03,1.579,0.996,2.956
CH02_Payerne,CF,8,3,10,0.0106,20.91,0.83,0.677,0.633,0.918,978.2,79.5,25.50,27.79,25.54,1.040E+03,6.758E+01,888.00,0.57,0.97,0.85,416.57,1.426,0.997,2.507
CH02_Payerne,CF,8,3,11,0.0106,22.08,0.82,0.561,0.511,1.318,997.5,81.5,28.53,30.99,28.49,1.157E+03,7.204E+01,888.00,0.59,0.95,0.71,348.56,1.198,0.997,2.037
CH02_Payerne,CF,8,3,12,0.0106,23.25,1.00,0.444,0.401,1.736,473.1,38.7,27.50,31.37,28.82,1.166E+03,9.545E+01,888.00,0.45,0.91,0.56,204.66,0.706,0.941,1.465
CH02_Payerne,CF,8,3,13,0.0106,23.50,0.88,0.429,0.388,1.800,471.0,38.5,28.65,31.48,28.95,1.169E+03,9.072E+01,888.00,0.45,0.91,0.53,192.07,0.663,0.941,1.391
CH02_Payerne,CF,8,3,14,0.0106,23.75,0.94,0.414,0.373,1.874,463.0,37.7,28.30,31.66,29.12,1.174E+03,9.721E+01,888.00,0.43,0.90,0.51,173.27,0.599,0.938,1.306
CH02_Payerne,CF,8,3,15,0.0106,24.00,0.80,0.398,0.357,1.950,760.1,61.2,29.53,28.35,25.13,1.012E+03,7.430E+01,888.00,0.49,0.89,0.48,186.43,0.645,0.990,1.292
CH02_Payerne,CF,8,3,16,0.0106,23.19,0.82,0.430,0.392,1.755,711.2,55.9,28.14,27.19,24.08,9.716E+02,8.084E+01,888.00,0.44,0.92,0.55,196.95,0.679,0.986,1.519
CH02_Payerne,CF,8,3,17,0.0106,22.38,0.81,0.461,0.430,1.564,619.8,46.4,26.45,25.47,22.57,9.126E+02,9.116E+01,888.00,0.36,0.94,0.62,185.27,0.637,0.976,1.730
CH02_Payerne,CF,8,3,18,0.0106,21.57,0.50,0.493,0.462,1.404,528.8,36.1,26.29,22.05,19.48,7.892E+02,8.493E+01,888.00,0.26,0.96,0.67,150.75,0.517,0.958,1.892
CH02_Payerne,CF,8,3,19,0.0106,20.75,0.65,0.535,0.504,1.231,14.3,0.8,24.51,21.58,22.10,8.984E+02,1.157E+02,888.00,0.01,0.98,0.74,3.99,0.014,0.082,0.180
CH02_Payerne,CF,8,3,20,0.0106,19.93,0.57,0.577,0.550,1.059,0.0,0.0,28.72,27.62,28.83,1.176E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,21,0.0106,19.11,0.38,0.619,0.598,0.898,0.0,0.0,29.28,26.79,28.71,1.175E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,22,0.0106,18.36,0.39,0.665,0.642,0.763,0.0,0.0,29.51,27.06,28.96,1.188E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,3,23,0.0106,17.61,0.38,0.711,0.689,0.631,0.0,0.0,29.75,27.22,29.17,1.199E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,0,0.0106,16.87,0.32,0.756,0.740,0.503,0.0,0.0,29.72,26.50,28.75,1.184E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,1,0.0106,16.63,0.34,0.764,0.748,0.481,0.0,0.0,29.40,26.35,28.53,1.176E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,2,0.0106,16.39,0.33,0.772,0.756,0.459,0.0,0.0,28.88,25.80,27.97,1.154E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,3,0.0106,16.16,0.33,0.781,0.764,0.436,0.0,0.0,28.01,25.45,27.33,1.129E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,4,0.0106,16.17,0.35,0.790,0.771,0.424,0.0,0.0,27.08,24.76,26.52,1.096E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,5,0.0106,16.18,0.34,0.800,0.778,0.410,0.0,0.0,26.67,24.31,26.08,1.080E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,6,0.0106,16.20,0.61,0.810,0.790,0.389,444.3,29.5,20.77,21.91,20.48,8.487E+02,1.084E+02,888.00,0.22,0.99,1.00,192.89,0.650,0.930,2.755
CH02_Payerne,CF,8,4,7,0.0106,17.64,0.53,0.743,0.711,0.589,725.4,53.5,23.60,24.24,22.65,9.353E+02,6.974E+01,888.00,0.38,1.00,0.97,325.05,1.100,0.987,2.871
CH02_Payerne,CF,8,4,8,0.0106,19.08,0.55,0.677,0.638,0.807,853.1,66.5,25.81,26.66,24.90,1.024E+03,6.340E+01,888.00,0.47,1.00,0.89,369.47,1.257,0.994,2.661
CH02_Payerne,CF,8,4,9,0.0106,20.52,0.67,0.610,0.579,1.028,890.1,71.4,26.54,28.17,26.14,1.071E+03,6.702E+01,888.00,0.52,0.98,0.81,366.36,1.252,0.995,2.399
CH02_Payerne,CF,8,4,10,0.0106,21.36,0.61,0.570,0.534,1.199,926.0,75.2,28.34,29.51,27.41,1.120E+03,6.266E+01,888.00,0.56,0.97,0.75,356.00,1.220,0.996,2.190
CH02_Payerne,CF,8,4,11,0.0106,22.20,0.64,0.530,0.491,1.382,944.6,77.1,28.74,30.16,28.01,1.141E+03,6.290E+01,888.00,0.57,0.95,0.68,329.51,1.133,0.997,1.964
CH02_Payerne,CF,8,4,12,0.0106,23.04,0.66,0.490,0.452,1.566,771.8,63.1,28.52,30.44,28.35,1.151E+03,6.735E+01,888.00,0.54,0.92,0.62,273.07,0.941,0.990,1.722
CH02_Payerne,CF,8,4,13,0.0106,23.56,0.68,0.471,0.431,1.679,768.3,62.7,28.35,30.40,28.32,1.147E+03,6.817E+01,888.00,0.54,0.90,0.58,248.01,0.857,0.990,1.581
CH02_Payerne,CF,8,4,14,0.0106,24.07,0.67,0.451,0.411,1.794,755.3,61.4,28.62,30.59,28.51,1.152E+03,7.007E+01,888.00,0.52,0.89,0.53,217.98,0.754,0.989,1.439
CH02_Payerne,CF,8,4,15,0.0106,24.58,0.38,0.432,0.404,1.872,816.1,65.7,32.26,26.14,23.11,9.313E+02,4.773E+01,888.00,0.51,0.87,0.51,197.54,0.685,0.993,1.339
CH02_Payerne,CF,8,4,16,0.0106,24.01,0.44,0.476,0.426,1.743,763.0,59.9,32.50,26.79,23.63,9.527E+02,5.804E+01,888.00,0.45,0.89,0.55,198.14,0.685,0.990,1.493
CH02_Payerne,CF,8,4,17,0.0106,23.43,0.41,0.519,0.453,1.602,663.5,49.5,31.95,26.11,23.07,9.302E+02,6.634E+01,888.00,0.37,0.91,0.60,180.86,0.624,0.981,1.649
CH02_Payerne,CF,8,4,18,0.0106,22.86,0.26,0.562,0.470,1.499,523.9,35.6,29.74,18.21,15.73,6.343E+02,5.421E+01,888.00,0.26,0.93,0.64,136.50,0.470,0.957,1.739
CH02_Payerne,CF,8,4,19,0.0106,21.49,0.24,0.593,0.521,1.244,9.3,0.5,27.40,17.17,17.37,7.039E+02,5.940E+01,888.00,0.00,0.96,0.73,2.49,0.009,0.054,0.116
CH02_Payerne,CF,8,4,20,0.0106,20.12,0.25,0.624,0.576,1.010,0.0,0.0,27.50,22.91,25.62,1.042E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,21,0.0106,18.75,0.27,0.655,0.624,0.822,0.0,0.0,27.48,23.40,25.94,1.060E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,22,0.0106,17.98,0.26,0.704,0.677,0.672,0.0,0.0,27.28,23.08,25.65,1.051E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,4,23,0.0106,17.21,0.26,0.753,0.734,0.527,0.0,0.0,26.84,22.70,25.23,1.038E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,0,0.0106,16.43,0.31,0.802,0.789,0.398,0.0,0.0,26.26,23.20,25.29,1.043E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,1,0.0106,16.06,0.31,0.846,0.836,0.302,0.0,0.0,25.87,22.89,24.93,1.031E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,2,0.0106,15.69,0.31,0.889,0.885,0.206,0.0,0.0,25.81,22.81,24.86,1.030E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,3,0.0106,15.31,0.40,0.933,0.935,0.114,0.0,0.0,25.92,24.34,25.71,1.067E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,4,0.0106,15.52,0.40,0.933,0.932,0.121,0.0,0.0,26.13,24.55,25.92,1.076E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,5,0.0106,15.72,0.40,0.933,0.928,0.129,0.0,0.0,26.90,25.27,26.69,1.109E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,6,0.0106,15.92,0.59,0.932,0.935,0.119,446.3,29.6,21.46,21.98,20.37,8.466E+02,1.094E+02,888.00,0.22,0.99,1.00,191.74,0.645,0.931,2.746
CH02_Payerne,CF,8,5,7,0.0106,17.55,0.56,0.840,0.816,0.372,737.5,54.3,27.00,27.33,25.31,1.047E+03,8.158E+01,888.00,0.38,1.00,1.00,337.81,1.143,0.988,2.967
CH02_Payerne,CF,8,5,8,0.0106,19.18,0.57,0.748,0.712,0.647,869.3,67.7,29.32,29.76,27.54,1.134E+03,7.273E+01,888.00,0.47,1.00,0.95,395.95,1.347,0.995,2.834
CH02_Payerne,CF,8,5,9,0.0106,20.81,0.69,0.656,0.628,0.927,776.3,62.2,29.30,31.40,29.17,1.196E+03,7.968E+01,888.00,0.49,0.98,0.85,359.71,1.231,0.991,2.485
CH02_Payerne,CF,8,5,10,0.0106,21.62,0.63,0.612,0.578,1.104,807.9,65.6,30.68,32.22,29.96,1.224E+03,7.252E+01,888.00,0.53,0.96,0.78,351.39,1.206,0.992,2.270
CH02_Payerne,CF,8,5,11,0.0106,22.43,0.65,0.567,0.531,1.292,824.2,67.2,30.79,32.56,30.27,1.233E+03,7.160E+01,888.00,0.55,0.94,0.71,326.44,1.123,0.993,2.037
CH02_Payerne,CF,8,5,12,0.0106,23.24,0.62,0.523,0.488,1.482,944.9,77.2,30.74,32.39,30.20,1.226E+03,6.525E+01,888.00,0.58,0.92,0.65,304.73,1.051,0.997,1.806
CH02_Payerne,CF,8,5,13,0.0106,23.78,0.67,0.484,0.442,1.668,940.6,76.8,30.19,32.36,30.16,1.222E+03,6.784E+01,888.00,0.58,0.90,0.58,265.41,0.917,0.996,1.589
CH02_Payerne,CF,8,5,14,0.0106,24.33,0.64,0.445,0.401,1.852,924.5,75.2,30.99,32.88,30.68,1.239E+03,6.905E+01,888.00,0.56,0.88,0.51,222.79,0.771,0.996,1.378
CH02_Payerne,CF,8,5,15,0.0106,24.87,0.43,0.407,0.369,2.019,711.9,57.2,34.02,30.54,27.60,1.112E+03,6.142E+01,888.00,0.48,0.85,0.45,164.87,0.572,0.986,1.176
CH02_Payerne,CF,8,5,16,0.0106,24.27,0.45,0.446,0.393,1.870,665.1,52.1,34.46,31.18,28.15,1.135E+03,7.222E+01,888.00,0.43,0.88,0.51,168.41,0.583,0.982,1.344
CH02_Payerne,CF,8,5,17,0.0106,23.66,0.43,0.485,0.421,1.719,577.1,43.0,34.64,31.09,28.10,1.133E+03,8.547E+01,888.00,0.34,0.90,0.56,154.29,0.533,0.969,1.503
CH02_Payerne,CF,8,5,18,0.0106,23.06,0.18,0.524,0.451,1.573,514.9,34.9,35.68,22.62,19.65,7.927E+02,5.602E+01,888.00,0.25,0.92,0.61,127.72,0.440,0.954,1.652
CH02_Payerne,CF,8,5,19,0.0106,21.90,0.23,0.560,0.488,1.364,5.4,0.3,35.44,23.54,25.16,1.019E+03,5.325E+01,888.00,0.00,0.95,0.69,1.32,0.005,0.032,0.064
CH02_Payerne,CF,8,5,20,0.0106,20.75,0.20,0.596,0.537,1.147,0.0,0.0,36.47,30.42,33.76,1.372E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,21,0.0106,19.59,0.10,0.632,0.592,0.941,0.0,0.0,35.68,24.94,27.21,1.110E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,22,0.0106,18.95,0.10,0.655,0.616,0.849,0.0,0.0,34.25,23.98,26.15,1.069E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,5,23,0.0106,18.31,0.10,0.679,0.642,0.761,0.0,0.0,32.32,22.62,24.67,1.011E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,0,0.1158,21.87,0.12,0.882,0.866,0.358,0.0,0.0,44.26,39.00,40.80,1.580E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,1,0.1158,21.87,0.12,0.882,0.866,0.358,0.0,0.0,40.84,35.99,37.65,1.458E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,2,0.1158,21.87,0.12,0.882,0.866,0.358,0.0,0.0,38.63,34.05,35.62,1.379E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,3,0.1158,21.87,0.12,0.882,0.866,0.358,0.0,0.0,36.89,34.19,35.19,1.363E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,4,0.1158,21.95,0.11,0.876,0.858,0.380,0.0,0.0,35.67,33.02,33.93,1.315E+03,0.000E+00,0.80,-1.00,-1.00,-1.00,0.00,0.000,-1.000,0.000
CH02_Payerne,CF,8,1,5,0.1158,22.04,0.10,0.870,0.851,0.402,2.5,0.1,32.95,26.60,27.47,1.065E+03,3.636E+01,888.00,0.00,0.95,1.00,0.85,0.003,0.015,0.043
CH02_Payerne,CF,8,1,6,0.1158,22.12,0.64,0.864,0.845,0.417,532.9,36.2,20.53,23.99,23.34,9.052E+02,1.062E+02,888.00,0.26,0.95,1.00,218.44,0.751,0.959,2.769
CH02_Payerne,CF,8,1,7,0.1158,23.68,0.31,0.765,0.739,0.776,785.3,58.7,28.61,27.38,26.79,1.035E+03,5.659E+01,888.00,0.41,0.90,0.90,292.42,1.010,0.991,2.462
CH02_Payerne,CF,8,1,8,0.1158,25.23,0.47,0.666,0.639,1.180,900.3,70.9,27.20,28.73,28.03,1.079E+03,6.061E+01,888.00,0.49,0.84,0.76,276.05,0.959,0.995,1.941
CH02_Payerne,CF,8,1,9,0.1158,26.78,0.77,0.566,0.557,1.593,960.9,77.6,24.04,28.67,27.59,1.059E+03,6.883E+01,888.00,0.54,0.76,0.61,223.14,0.779,0.997,1.426
