# NOx splits for EmChemXX and GNFR_CAMS sectors
# From DataDir/ZCM_EmChem16x/emissplit_run/emissplit.specials.NOx
# Key-word, MASS_ASSUMED= 0 by default,
# change when emissions have artificial mass, e.g. 46 for NOx as NO2
# NO/Biomass Burning from Delas et al., 1995 (JAC)
# IC_BB=101. Note that assumed mass
# not used for BB, since GFED decides that.
# For INTship, 350, we use GEOS-CHEM assumption that 1 mol NOx is released as 1 mol HNO3 + 10 mols O3
# 48/63.0*10*100 = 761.9
: MASS_ASSUMED 46
 99, 99,      NO,     NO2, shipNOx,#HEADERS
#DATA
 20, 18,  90.600,   9.400,   0.000
 20, 19,  90.600,   9.400,   0.000
 21,  1,  95.000,   5.000,   0.000
 21,  2,  95.000,   5.000,   0.000
 21,  3,  95.000,   5.000,   0.000
 21,  4,  95.000,   5.000,   0.000
 21,  5,  95.000,   5.000,   0.000
 21,  6,  93.000,   7.000,   0.000
 21,  7,  93.000,   7.000,   0.000
 21,  8,  93.000,   7.000,   0.000
 21,  9,  93.000,   7.000,   0.000
 21, 10,  95.000,   5.000,   0.000
 21, 11,  95.000,   5.000,   0.000
 21, 12,  95.000,   5.000,   0.000
 21, 13,  95.000,   5.000,   0.000
 21, 14,  95.000,   5.000,   0.000
 21, 15,  95.000,   5.000,   0.000
 21, 16,  93.000,   7.000,   0.000
 21, 17,  93.000,   7.000,   0.000
 21, 18,  93.000,   7.000,   0.000
 21, 19,  93.000,   7.000,   0.000
 22,  1,  95.000,   5.000,   0.000
 22,  2,  95.000,   5.000,   0.000
 22,  3,  95.000,   5.000,   0.000
 22,  4,  95.000,   5.000,   0.000
 22,  5,  95.000,   5.000,   0.000
 22,  6,  90.600,   9.400,   0.000
 22,  7,  93.000,   7.000,   0.000
 22,  8,  93.000,   7.000,   0.000
 22,  9,  93.000,   7.000,   0.000
 22, 10,  95.000,   5.000,   0.000
 22, 11,  95.000,   5.000,   0.000
 22, 12,  95.000,   5.000,   0.000
 22, 13,  95.000,   5.000,   0.000
 22, 14,  95.000,   5.000,   0.000
 22, 15,  95.000,   5.000,   0.000
 22, 16,  90.600,   9.400,   0.000
 22, 17,  90.600,   9.400,   0.000
 22, 18,  90.600,   9.400,   0.000
 22, 19,  90.600,   9.400,   0.000
 23,  1,  95.000,   5.000,   0.000
 23,  2,  95.000,   5.000,   0.000
 23,  3,  95.000,   5.000,   0.000
 23,  4,  95.000,   5.000,   0.000
 23,  5,  95.000,   5.000,   0.000
 23,  6,  92.800,   7.200,   0.000
 23,  7,  93.000,   7.000,   0.000
 23,  8,  93.000,   7.000,   0.000
 23,  9,  93.000,   7.000,   0.000
 23, 10,  95.000,   5.000,   0.000
 23, 11,  95.000,   5.000,   0.000
 23, 12,  95.000,   5.000,   0.000
 23, 13,  95.000,   5.000,   0.000
 23, 14,  95.000,   5.000,   0.000
 23, 15,  95.000,   5.000,   0.000
 23, 16,  92.800,   7.200,   0.000
 23, 17,  92.800,   7.200,   0.000
 23, 18,  92.800,   7.200,   0.000
 23, 19,  92.800,   7.200,   0.000
 24,  1,  95.000,   5.000,   0.000
 24,  2,  95.000,   5.000,   0.000
 24,  3,  95.000,   5.000,   0.000
 24,  4,  95.000,   5.000,   0.000
 24,  5,  95.000,   5.000,   0.000
 24,  6,  92.500,   7.500,   0.000
 24,  7,  93.200,   6.800,   0.000
 24,  8,  93.200,   6.800,   0.000
 24,  9,  93.200,   6.800,   0.000
 24, 10,  95.000,   5.000,   0.000
 24, 11,  95.000,   5.000,   0.000
 24, 12,  95.000,   5.000,   0.000
